time,seconds_elapsed,relativeAltitude,pressure
1729696787576134400,258.7371345214844,0.0845489501953125,983.57373046875
1729696787616135400,258.7771354980469,0.076629638671875,983.57470703125
1729696787656133600,258.8171335449219,0.0924835205078125,983.57275390625
1729696787696138000,258.85713793945314,0.0845489501953125,983.57373046875
1729696787736144000,258.8971437988281,0,983.583740234375
1729696787776140500,258.937140625,0.0026397705078125,983.583251953125
1729696787816138800,258.977138671875,0.01849365234375,983.58154296875
1729696787856138800,259.017138671875,0.031707763671875,983.579833984375
1729696787896100400,259.05710034179685,-0.0026397705078125,983.583984375
1729696787936118300,259.0971181640625,-0.039642333984375,983.588134765625
1729696787976132600,259.1371325683594,0.0079193115234375,983.58251953125
1729696788016134100,259.1771340332031,-0.02642822265625,983.586669921875
1729696788056133600,259.21713354492186,-0.021148681640625,983.586181640625
1729696788096133600,259.2571335449219,-0.039642333984375,983.58837890625
1729696788136134000,259.2971337890625,-0.0607757568359375,983.5908203125
1729696788176141300,259.3371413574219,-0.06341552734375,983.591064453125
1729696788216133600,259.3771335449219,-0.0739898681640625,983.59228515625
1729696788256134400,259.4171345214844,-0.068695068359375,983.591552734375
1729696788296100000,259.4571000976562,0.0079193115234375,983.582763671875
1729696788336116000,259.49711596679685,0.0369873046875,983.579345703125
1729696788376100000,259.53710009765626,-0.0290679931640625,983.5869140625
1729696788416185600,259.577185546875,-0.0554962158203125,983.590087890625
1729696788456134000,259.6171337890625,-0.050201416015625,983.58935546875
1729696788496141300,259.6571413574219,-0.039642333984375,983.588134765625
1729696788536135000,259.69713500976565,-0.0475616455078125,983.589111328125
1729696788576133400,259.73713330078124,-0.1056976318359375,983.595947265625
1729696788616134100,259.77713403320314,-0.076629638671875,983.592529296875
1729696788656135200,259.81713525390626,-0.10040283203125,983.595458984375
1729696788696135200,259.8571352539062,-0.0872039794921875,983.59375
1729696788736113000,259.89711279296876,-0.058135986328125,983.590576171875
1729696788776113200,259.9371130371094,-0.0607757568359375,983.5908203125
1729696788816138500,259.97713842773436,-0.021148681640625,983.5859375
1729696788856134000,260.0171337890625,-0.0079345703125,983.58447265625
1729696788896142600,260.057142578125,-0.0422821044921875,983.588623046875
1729696788936139300,260.09713916015625,-0.1056976318359375,983.595947265625
1729696788976150500,260.13715063476565,-0.1189117431640625,983.597412109375
1729696789016142600,260.177142578125,-0.1691131591796875,983.603271484375
1729696789056142800,260.2171428222656,-0.1691131591796875,983.603271484375
1729696789096139000,260.2571389160156,-0.2166748046875,983.609130859375
1729696789136147000,260.29714697265626,-0.2298736572265625,983.610595703125
1729696789176100000,260.3371000976563,-0.2642364501953125,983.614501953125
1729696789216109600,260.37710961914064,-0.31707763671875,983.620849609375
1729696789256132600,260.41713256835936,-0.3065032958984375,983.61962890625
1729696789296133600,260.4571335449219,-0.258941650390625,983.614013671875
1729696789336133600,260.4971335449219,-0.195526123046875,983.6064453125
1729696789376139300,260.53713916015624,-0.14532470703125,983.6005859375
1729696789416134400,260.57713452148437,-0.140045166015625,983.60009765625
1729696789456133600,260.6171335449219,-0.0977630615234375,983.594970703125
